cust_id,pred_prob
1,0.040149899477733265
2,0.018537973109361533
3,0.4045117703442659
4,0.10132054904880011
5,0.3181403809487459
6,0.020316439265487662
7,0.0560872654517665
8,0.09687883828873362
9,0.49860384167870697
10,0.04197994707771339
11,0.19269805707281168
12,0.1278407993778714
13,0.22323024835391106
14,0.10849761502447193
15,0.03300993725052226
16,0.10668071672214503
17,0.45093992555176493
18,0.2311758903972895
19,0.05612107065270038
20,0.14148735037424917
21,0.15143957075428205
22,0.2187847918604152
23,0.23893971975664285
24,0.3454637996242397
25,0.0687919657029854
26,0.06796681985794835
27,0.020208453439056546
28,0.01154979324444647
29,0.5786078764693919
30,0.49790359444870075
31,0.008893295954745464
32,0.08527745864140526
33,0.524582716357056
34,0.1516299949473421
35,0.18407138746068158
36,0.22219223657392903
37,0.09445557338665389
38,0.118963781025204
39,0.0966767347897431
40,0.17643033071705566
41,0.17967324431176213
42,0.018335953197681193
43,0.11928299117805495
44,0.04878115282119724
45,0.01578949082703329
46,0.023887513409981836
47,0.0641723088905114
48,0.7023320829435081
49,0.049450576468640685
50,0.10774161921542576
51,0.3595636854457545
52,0.09314489347623202
53,0.01560855994014865
54,0.03203541236715809
55,0.3203570267465145
56,0.2483555916350177
57,0.25606671756968963
58,0.05524057965559606
59,0.04189593734517475
60,0.06026465366108204
61,0.018923004244016505
62,0.023888070222919763
63,0.028655955325805695
64,0.13125346325248163
65,0.06769569178086847
66,0.013613318834096617
67,0.18771133958321717
68,0.6609627098769746
69,0.06458480813234228
70,0.15902848093694347
71,0.02664277374492267
72,0.3160719191462253
73,0.3496058910443303
74,0.05751863483690032
75,0.01474609943853539
76,0.018922479403192145
77,0.03415178325135823
78,0.023848729759921087
79,0.042188395796403586
80,0.2337644636761739
81,0.04037560598670559
82,0.5075024255915549
83,0.15563651957449234
84,0.2454081932974531
85,0.29586779328086504
86,0.27089976854097375
87,0.42893747235049334
88,0.22840161363575665
89,0.4215307492133782
90,0.13569617495594238
91,0.02403782706334524
92,0.06811635073162849
93,0.036939148472145016
94,0.25964138986180463
95,0.05586809154854482
96,0.03860012035926882
97,0.012495227304515579
98,0.3028558325892645
99,0.14623680256245863
100,0.293588822476747
101,0.22557259474857344
102,0.32854030838092124
103,0.04495567271888005
104,0.26197794234838945
105,0.06893985369759668
106,0.20338135585031994
107,0.022548370051677064
108,0.6053254982570182
109,0.02903303536738145
110,0.06387803349986193
111,0.10768486735527853
112,0.5462291730329757
113,0.5578602289529171
114,0.10405048051737535
115,0.02858752583164775
116,0.07427308403548663
117,0.10791088718144848
118,0.019617663611464085
119,0.25645765807670695
120,0.04265793362851021
121,0.047864986110769794
122,0.6037283215000542
123,0.10894863793859359
124,0.022447471024431523
125,0.0190119052460663
126,0.13746286417627077
127,0.02824015290002505
128,0.01471685544371664
129,0.13174337519188112
130,0.6093758818496918
131,0.10520783363799324
132,0.16604744038981825
133,0.5799635886172658
134,0.16608365568087938
135,0.2491922353819452
136,0.4826901997843583
137,0.14073544773117105
138,0.3022745382299172
139,0.03810866441019051
140,0.09836212275399021
141,0.1983818921758663
142,0.03926468246328744
143,0.05662057315896014
144,0.019592874159435822
145,0.3104995318628885
146,0.07636109343956453
147,0.04854586913441581
148,0.10538760899377404
149,0.32953578291256275
150,0.15626014809631186
151,0.14146981694279973
152,0.1803234387536266
153,0.15990042435579613
154,0.018504764223228352
155,0.06672400893442751
156,0.42660994625679444
157,0.4885784179790826
158,0.5357940543820222
159,0.061227064584750836
160,0.46198051956351815
161,0.4659546232018211
162,0.5454662624842895
163,0.08827167436374961
164,0.185898523291216
165,0.09179363869782717
166,0.12993861061701065
167,0.23226443665850066
168,0.031991950079033216
169,0.416884809401292
170,0.3591472766165297
171,0.09074798571455087
172,0.13704550605075982
173,0.4003038946494406
174,0.01690706423842762
175,0.1176511338437563
176,0.042592675305661055
177,0.02608635122256688
178,0.017513107410194528
179,0.5028492638703415
180,0.06997669370561163
181,0.21712292082669302
182,0.5909209117491617
183,0.48015542235968445
184,0.08823378915827004
185,0.10366634707859193
186,0.05032675399511183
187,0.46429482600843514
188,0.15327415380968812
189,0.03263157702882626
190,0.08868653708549598
191,0.07736157907407155
192,0.01805287909262999
193,0.013673910208386477
194,0.0670246006727241
195,0.05162198790805398
196,0.10968766210274283
197,0.10344636271590193
198,0.21443375631778008
199,0.053807792651602585
200,0.08533647504281544
201,0.0359391551418907
202,0.31403390943049164
203,0.05767727482862908
204,0.018470170124730127
205,0.03819511772237363
206,0.029625460041403828
207,0.018314952795416797
208,0.49424829103972556
209,0.028766693630550226
210,0.43994116059618577
211,0.07842152534200969
212,0.060149902998888914
213,0.06073940983070619
214,0.01075969401682088
215,0.6982296632554155
216,0.05661314866673117
217,0.054432382103293576
218,0.2610998716138091
219,0.32066814423145107
220,0.07068139349548333
221,0.41818894533581774
222,0.25929613968200543
223,0.03620905460307089
224,0.36318859252603203
225,0.041478230820119026
226,0.07548486930347803
227,0.2211099112227297
228,0.2818548623466243
229,0.07841934418877432
230,0.06786390010721399
231,0.010478638075891635
232,0.10450264406597203
233,0.012032899184889931
234,0.195777031861346
235,0.4339188548613436
236,0.018337085564632455
237,0.024118437539620615
238,0.03981863131564041
239,0.04979969934306237
240,0.33603868413513116
241,0.03173874481170352
242,0.6325560129873351
243,0.09535202617772223
244,0.024517317618944837
245,0.06436720102345059
246,0.25607563955673773
247,0.14306319527281286
248,0.058762099275704985
249,0.029191373043676028
250,0.1354898187323192
251,0.5029152736680133
252,0.026574459324535452
253,0.02518778934718972
254,0.05447860009917697
255,0.23500102011103116
256,0.03261581954491803
257,0.017606030593828596
258,0.31411876318823545
259,0.039566633557944875
260,0.01919937993952258
261,0.05374247764053926
262,0.07517383862763773
263,0.08177698489261404
264,0.017789596682160694
265,0.018916790834973118
266,0.3937976950357124
267,0.03313235537587023
268,0.11741264317771118
269,0.01928148597199067
270,0.19618445577944188
271,0.25314123920700593
272,0.014056967648292482
273,0.12196941875515549
274,0.07008205758815679
275,0.0633839810267698
276,0.5559063566329421
277,0.07959044970561023
278,0.08397326908427448
279,0.04404041814767949
280,0.26598874902081443
281,0.15545929064778827
282,0.3757073686961163
283,0.013725112389653783
284,0.04976027975780455
285,0.31188229457590444
286,0.5447404831202644
287,0.03344328053927483
288,0.625684685077708
289,0.05050783863690135
290,0.024626815096827077
291,0.03933583289129752
292,0.09293784915083957
293,0.04267287038277032
294,0.06546356099291079
295,0.23659771710873878
296,0.690104658782256
297,0.06841539144739642
298,0.764056454515108
299,0.3405458104264468
300,0.07300605624956755
301,0.04743397280102215
302,0.0809239175543571
303,0.228623555820172
304,0.7309408061866371
305,0.16277046922863572
306,0.4975343317017338
307,0.07553870118037953
308,0.019643439625528447
309,0.17065763505016632
310,0.5862475041918866
311,0.5645888215006131
312,0.04498172343930767
313,0.046634883151003115
314,0.42591960679454405
315,0.024919862106601184
316,0.011572515400074139
317,0.22911552619797548
318,0.025665269683821663
319,0.256482084661794
320,0.16420460336477197
321,0.021066050338481912
322,0.11965520891842317
323,0.012193714716840203
324,0.09423706917239136
325,0.36217939962341145
326,0.01478479893135331
327,0.06477378330594954
328,0.024776147111997424
329,0.41381346754371784
330,0.06354000149979157
331,0.4539632738653175
332,0.021604898367025345
333,0.03987574446358105
334,0.02048872167628644
335,0.38462014702350417
336,0.0504827137063499
337,0.022722329609635564
338,0.011300794096271506
339,0.4576265379550734
340,0.11020282286074762
341,0.4106789322453782
342,0.10745824578841408
343,0.5008182790155814
344,0.18597005740662056
345,0.2066670157388001
346,0.2174340166208789
347,0.054308273063090495
348,0.3459428423994659
349,0.3797261966192903
350,0.018168537792890033
351,0.02526185182768336
352,0.4144109711397113
353,0.010500880759822355
354,0.42110997714458304
355,0.035364577737242935
356,0.11762938787571349
357,0.17205550811726608
358,0.36654871981992176
359,0.08410663508531564
360,0.012360402125717686
361,0.07443612049262038
362,0.03395503926021009
363,0.08840979644106177
364,0.38378065412517914
365,0.03241812676268355
366,0.02225320223617572
367,0.3357528218807717
368,0.09839246241492611
369,0.11699757973278595
370,0.14329597510304506
371,0.20868794733874838
372,0.34401524041173737
373,0.10133398050150905
374,0.11684797886318798
375,0.8134036435921707
376,0.01796228184545208
377,0.07133708288761784
378,0.03643526381253655
379,0.024488275313050926
380,0.0865714765646513
381,0.3075832659971259
