cust_id,pred_prob
1,0.011272724
2,0.016397316
3,0.12091944
4,0.043152217
5,0.07962094
6,0.0069125956
7,0.030318847
8,0.01757518
9,0.046772845
10,0.018210588
11,0.049184218
12,0.023965918
13,0.0292288
14,0.019800905
15,0.0083318
16,0.01768526
17,0.066878475
18,0.023982666
19,0.010616235
20,0.039322097
21,0.035994925
22,0.03924932
23,0.02391153
24,0.035516556
25,0.016126616
26,0.02468501
27,0.008070145
28,0.017475504
29,0.09644257
30,0.08500157
31,0.0059122434
32,0.015939383
33,0.050207864
34,0.0072937296
35,0.026475376
36,0.034453884
37,0.0074761226
38,0.02282526
39,0.021392878
40,0.04705878
41,0.033246968
42,0.0075628334
43,0.012755245
44,0.0069782166
45,0.015872851
46,0.008469303
47,0.010006586
48,0.07321201
49,0.020437095
50,0.026491862
51,0.044717114
52,0.0154281305
53,0.028506657
54,0.020292606
55,0.017509272
56,0.05674676
57,0.042155378
58,0.026911933
59,0.008645326
60,0.020640615
61,0.069069326
62,0.007995704
63,0.010631424
64,0.043280713
65,0.026735995
66,0.011115517
67,0.0242147
68,0.13323468
69,0.10652442
70,0.055221666
71,0.01990622
72,0.024872225
73,0.044960104
74,0.029636204
75,0.0073265536
76,0.009047098
77,0.0068455217
78,0.019865682
79,0.011825929
80,0.09709298
81,0.007186088
82,0.040417377
83,0.028449837
84,0.05681596
85,0.06232221
86,0.033396706
87,0.025764335
88,0.03921705
89,0.07946762
90,0.022030234
91,0.023149697
92,0.035708215
93,0.012964648
94,0.03696804
95,0.012664819
96,0.007194084
97,0.008875484
98,0.033725254
99,0.03547503
100,0.038238402
101,0.03483551
102,0.055425595
103,0.012080969
104,0.041897707
105,0.008706493
106,0.056317378
107,0.021285111
108,0.18936233
109,0.010596188
110,0.0104963835
111,0.013644678
112,0.07694513
113,0.0469854
114,0.02191849
115,0.013734877
116,0.016482832
117,0.016227845
118,0.0073085995
119,0.030183846
120,0.018847395
121,0.007460161
122,0.20205736
123,0.030174797
124,0.0071574836
125,0.0065586655
126,0.07556634
127,0.008295333
128,0.006414634
129,0.03417383
130,0.059400827
