cust_id,pred_prob
1,0.012538780407477515
2,0.02338458079225278
3,0.044242267314864504
4,0.044937741729651585
5,0.07444471554658366
6,0.011349804899132544
7,0.03243766966200039
8,0.015201522558315845
9,0.0458067313991696
10,0.02778365994180637
11,0.049124731145316264
12,0.033181471745698334
13,0.028600163261611876
14,0.020666504650375693
15,0.011038780407477515
16,0.0312197458959979
17,0.07127391662400946
18,0.024493216966075745
19,0.014038780407477514
20,0.036120868546322585
21,0.029645451490295523
22,0.026312642932244133
23,0.025716145908242876
24,0.02999404905595768
25,0.016130774763848946
26,0.02227022558111634
27,0.011975391680193067
28,0.01801679919886537
29,0.087542408886107
30,0.08877472911190122
31,0.010849804899132544
32,0.02399029194061255
33,0.03703845203642576
34,0.011349804899132544
35,0.034202355735492976
36,0.027311661124129825
37,0.011349804899132544
38,0.021735817907658647
39,0.026544242130362168
40,0.045873156203590386
41,0.025989584180367134
42,0.011849804899132545
43,0.015886924636985284
44,0.012849804899132544
45,0.017032103527217204
46,0.012349804899132543
47,0.013475391680193067
48,0.08823448376954647
49,0.030055358821512234
50,0.02741735862439837
51,0.03605895682500277
52,0.017468623645764923
53,0.027856409670808595
54,0.0191259888468648
55,0.018037006041372018
56,0.04603299215455456
57,0.03769134920326245
58,0.019861892231728254
59,0.013038780407477515
60,0.02826002187157443
61,0.037399727757264634
62,0.012886924636985283
63,0.014849804899132544
64,0.05156876497125161
65,0.02749869314956538
66,0.016131818728967733
67,0.023188433536430297
68,0.0764326117821516
69,0.1187188982789236
70,0.06054250984953988
71,0.02272810914433921
72,0.03516867292789552
73,0.038176632086463255
74,0.03243770899473922
75,0.012475391680193066
76,0.015166504650375692
77,0.011849804899132545
78,0.03374819335249877
79,0.015001468284398327
80,0.04075885022892719
81,0.011849804899132545
82,0.0519100063900679
83,0.02344538421556462
84,0.04440553237968088
85,0.05672354001119348
86,0.026266481936335878
87,0.02601102455935602
88,0.034311201228861866
89,0.07175075562968243
90,0.034551175482750565
91,0.033089946288831856
92,0.022311661124129824
93,0.014345995703949337
94,0.02706680335849619
95,0.014869687191833934
96,0.011538780407477515
97,0.011975391680193067
98,0.036849966022358585
99,0.022196817596445814
100,0.03592229048772617
101,0.030294619737235358
102,0.04288367962081995
103,0.023630774763848946
104,0.04050016999879072
105,0.012475391680193066
106,0.0411659709411691
107,0.018262793450787525
108,0.14869846999113515
109,0.015475391680193067
110,0.018975391680193066
111,0.012975391680193066
112,0.0764772017874496
113,0.06071902151116641
114,0.020422623213427173
115,0.012713621890475448
116,0.017754104285134603
117,0.015398419311947208
118,0.012349804899132543
119,0.027184593205635973
120,0.01747539168019307
121,0.012349804899132543
122,0.19006552963368192
123,0.03888612547732617
124,0.012849804899132544
125,0.011349804899132544
126,0.0559127715520859
127,0.011886924636985284
128,0.011349804899132544
129,0.029023551571153106
130,0.059124094247763895
131,0.016701522558315845
132,0.02977667657623496
133,0.07107115601381098
134,0.10115433652466686
135,0.055642262206480386
136,0.054350214652547114
137,0.04262754341758469
138,0.0439947196225837
139,0.013349804899132544
140,0.03468321489450146
141,0.030654264544274112
142,0.0125575903890391
143,0.0137322976574688
144,0.018334068878436048
145,0.04144165687839904
146,0.016975391680193068
147,0.016349804899132545
148,0.014385635275439245
149,0.05675480808780961
150,0.025628344564374957
151,0.03691302487219407
152,0.04815729471080943
153,0.02368898075618326
154,0.012349804899132543
155,0.012975391680193066
156,0.08165422557991028
157,0.05518640779615922
158,0.0734621453949667
159,0.016630774763848947
160,0.1066351809626769
161,0.03143210924277298
162,0.0652352024156204
163,0.051182912686424414
164,0.08616932587930265
165,0.02428677105858732
166,0.05799360290391398
167,0.040802203959434735
168,0.016324530741973386
169,0.04425040079331295
170,0.04482949293411257
171,0.016374289263750286
172,0.03811563882043384
173,0.06954874067902275
174,0.014038780407477514
175,0.040432072848494406
176,0.016501468284398326
177,0.011475391680193067
178,0.011349804899132544
179,0.05983291730845382
180,0.011849804899132545
181,0.02620040337953109
182,0.055853581958631694
183,0.07981749722950898
184,0.015630774763848946
185,0.021214033288944438
186,0.0190882508936766
187,0.05470817230497871
188,0.0452038200809695
189,0.019162403766151137
190,0.036869178125458514
191,0.022110866366166475
192,0.01777509403222502
193,0.011975391680193067
194,0.021551145190373343
195,0.01519442020274416
196,0.019369687191833934
197,0.027701522558315844
198,0.02165147462549154
199,0.012975391680193066
200,0.02228556535331042
