cust_id,pred_prob
1,0.006826966956635862
2,0.009589496994280378
3,0.08152063111025488
4,0.04384912025643036
5,0.04853903301649546
6,0.0010205926605987542
7,0.015793733445613422
8,0.008136423933113162
9,0.04218871575074001
10,0.016132101139996715
11,0.037022923788038765
12,0.02707425714364507
13,0.022397291167733493
14,0.018927001266194468
15,0.0016170929258954945
16,0.023435292286621737
17,0.05195657891395239
18,0.016779552451378965
19,0.006381591406658459
20,0.030486022097940543
21,0.038044092990101
22,0.01347270545329609
23,0.0174125532686267
24,0.02028751165301546
25,0.010838264723239385
26,0.011025920044463964
27,0.002433175495961289
28,0.0051097638254527745
29,0.0894970312113329
30,0.06362342497513494
31,0.0004702201546094558
32,0.010376333300888949
33,0.03807606707494415
34,0.001293838227815694
35,0.01984379334187813
36,0.03422488625807024
37,0.0025075935839502825
38,0.007852363032573422
39,0.014978772062647847
40,0.04174014941146092
41,0.029854869120270387
42,0.0017226415288362628
43,0.004699169881325821
44,0.003539786030708325
45,0.005676231627355042
46,0.0028490549857946653
47,0.002906462810360468
48,0.07129322459143779
49,0.013632458055273968
50,0.005635151954776658
51,0.029959837579820982
52,0.002128044452433412
53,0.003955272081795026
54,0.011805001609919185
55,0.007799720170395499
56,0.038365496466595615
57,0.0358015680843224
58,0.034387837751557196
59,0.004363520721583699
60,0.017706916239910397
61,0.053830838802343704
62,0.002794310880287681
63,0.0261726461823292
64,0.03162615492440027
65,0.015111425072934967
66,0.006829460986595739
67,0.017320315508231498
68,0.12617601928716657
69,0.11388664840491342
70,0.05971121043487073
71,0.016225236079442335
72,0.028944845629601423
73,0.026545781238520264
74,0.0177307261530967
75,0.002123252007792966
76,0.001145762025831879
77,0.0025049581773535345
78,0.016684753003712135
79,0.004550299205006314
80,0.07919815893242425
81,0.002283402410139714
82,0.03742931890579431
83,0.020293382801954522
84,0.040257273316757124
85,0.053907924536906404
86,0.0194869093059143
87,0.01722198291310343
88,0.03837212478236385
89,0.07369682377006266
90,0.018438768734080218
91,0.022498777082011413
92,0.03086153488245301
93,0.0068056712215899574
94,0.034687938215930664
95,0.0024919896176982368
96,0.002194963053382245
97,0.0013612606537022065
98,0.030097647385790533
99,0.00764581376783753
